TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT
1250,12912,img/117026.jpg,71983,207,53,25,37
1250,12912,img/117984.jpg,71004,154,59,72,101
1250,12912,img/118210.jpg,70622,215,80,60,80
1251,12915,img/118179.jpg,71123,634,80,391,459
1251,12915,img/117029.jpg,71124,76,52,112,143
1252,12917,img/117529.jpg,71087,211,250,53,54
1252,12917,img/117556.jpg,72154,290,56,85,107
1252,12917,img/118241.jpg,71705,284,28,494,579
1252,12917,img/116980.jpg,71424,84,29,92,124
1252,12917,img/117581.jpg,71655,127,23,148,178
1252,12917,img/116844.jpg,70975,796,37,220,264
1252,12917,img/117082.jpg,71863,94,56,96,131
1252,12917,img/118201.jpg,70866,231,85,128,153
1253,12918,img/118075.jpg,71292,170,124,178,198
1253,12918,img/117155.jpg,71570,478,180,259,318
1253,12918,img/117086.jpg,70612,824,215,84,110
1254,12920,img/117468.jpg,71580,637,245,232,304
1255,12922,img/117574.jpg,70699,235,48,92,139
1255,12922,img/118173.jpg,70993,501,230,164,212
1256,12923,img/117922.jpg,71398,2010,841,178,205
1256,12923,img/116828.jpg,71348,765,359,569,681
1256,12923,img/116742.jpg,71641,702,719,771,817
1256,12923,img/117703.jpg,71716,473,138,394,520
1256,12923,img/118100.jpg,72179,747,742,1172,1330
1256,12923,img/116778.jpg,71703,385,252,128,185
1256,12923,img/117165.jpg,70819,140,72,248,315
1256,12923,img/117318.jpg,71318,722,497,516,666
1256,12923,img/117899.jpg,71964,670,351,810,847
1256,12923,img/117613.jpg,72143,554,277,236,265
1257,12924,img/117446.jpg,71802,135,75,160,151
1257,12924,img/117265.jpg,70935,342,315,302,313
1258,12925,img/117217.jpg,71020,266,70,332,401
1258,12925,img/118204.jpg,71707,211,56,256,328
1258,12925,img/117503.jpg,71841,59,17,81,95
1258,12925,img/117094.jpg,71374,123,83,44,48
1258,12925,img/116943.jpg,72176,263,214,672,887
1259,12927,img/117164.jpg,71790,140,50,36,45
1259,12927,img/117740.jpg,71335,473,185,271,274
1259,12927,img/116809.jpg,71676,582,149,164,211
1259,12927,img/117643.jpg,70703,602,178,190,231
1259,12927,img/117121.jpg,71972,626,175,105,134
1260,12929,img/117831.jpg,72157,999,321,236,332
1261,12930,img/117396.jpg,71746,129,44,115,194
1261,12930,img/117323.jpg,71028,271,196,495,638
1262,12932,img/116795.jpg,71543,161,69,108,139
1262,12932,img/118109.jpg,71326,162,76,153,194
1262,12932,img/117061.jpg,72075,187,104,130,145
1262,12932,img/117056.jpg,71230,171,87,163,205
1262,12932,img/117587.jpg,72015,174,98,113,131
1262,12932,img/118245.jpg,71819,100,71,102,109
1262,12932,img/117907.jpg,70666,214,87,93,133
1263,12933,img/117980.jpg,71667,89,34,257,381
1264,12934,img/116841.jpg,72102,246,15,127,154
1264,12934,img/117366.jpg,70849,858,80,675,908
1264,12934,img/117215.jpg,71437,108,25,98,116
1264,12934,img/117102.jpg,71062,80,28,313,389
1264,12934,img/117653.jpg,70718,178,0,241,250
1264,12934,img/116950.jpg,71546,89,93,77,95
1264,12934,img/117913.jpg,71402,60,12,52,57
1264,12934,img/116901.jpg,71793,84,17,146,197
1264,12934,img/117435.jpg,70642,515,68,270,298
1265,12935,img/117595.jpg,71075,116,56,103,152
1265,12935,img/118155.jpg,71323,455,52,153,201
1265,12935,img/118148.jpg,71631,400,484,127,147
1265,12935,img/117941.jpg,71474,1405,705,379,379
1265,12935,img/118191.jpg,71815,162,53,450,535
1266,12937,img/118158.jpg,70908,328,76,73,89
1266,12937,img/117248.jpg,71067,642,61,217,258
1266,12937,img/117696.jpg,71547,275,56,87,103
1266,12937,img/117541.jpg,71881,166,35,187,225
1267,12939,img/118174.jpg,71572,204,157,168,214
1268,12942,img/117612.jpg,71885,253,126,76,97
1269,12946,img/117278.jpg,72046,664,192,271,364
1270,12948,img/116762.jpg,71469,63,95,123,143
1270,12948,img/117417.jpg,71996,725,83,454,656
1270,12948,img/118055.jpg,71285,254,296,657,937
1271,12950,img/117422.jpg,72119,184,33,87,101
1271,12950,img/117734.jpg,72056,121,31,99,120
1271,12950,img/117663.jpg,71325,199,53,79,97
1272,12951,img/117883.jpg,71399,1223,135,382,390
1273,12953,img/117808.jpg,71475,413,256,123,158
1274,12954,img/117810.jpg,72042,464,383,205,271
1275,12955,img/118205.jpg,71487,202,108,51,65
1275,12955,img/117908.jpg,70856,1265,177,274,386
1275,12955,img/117025.jpg,71733,488,79,57,66
1275,12955,img/117058.jpg,71518,240,31,76,86
1276,12956,img/117494.jpg,71811,204,81,20,25
1276,12956,img/118017.jpg,70889,252,247,107,157
1276,12956,img/117787.jpg,71753,224,68,118,143
1276,12956,img/117126.jpg,71634,1478,189,451,524
1277,12957,img/117848.jpg,70970,182,3,160,171
1277,12957,img/116972.jpg,70747,680,380,206,298
1278,12958,img/116788.jpg,71491,201,122,140,179
1278,12958,img/117322.jpg,71784,276,188,405,482
1279,12959,img/117134.jpg,70635,111,63,89,120
1280,12960,img/118147.jpg,70771,228,61,170,208
1281,12962,img/117502.jpg,71621,818,219,561,742
1281,12962,img/117098.jpg,71823,556,95,231,267
1282,12967,img/116748.jpg,70992,87,85,70,83
1282,12967,img/117805.jpg,71683,268,91,52,69
1282,12967,img/116785.jpg,71905,420,70,427,483
1282,12967,img/117939.jpg,70733,156,80,177,219
1282,12967,img/117896.jpg,71878,200,55,106,127
1282,12967,img/117489.jpg,71139,132,33,70,100
1282,12967,img/116909.jpg,72058,423,56,277,339
1282,12967,img/117268.jpg,71687,207,68,189,258
1282,12967,img/117960.jpg,71685,59,27,270,309
1282,12967,img/117034.jpg,72041,178,72,247,319
1282,12967,img/117683.jpg,71329,378,66,319,415
1282,12967,img/118227.jpg,71347,226,136,36,40
1282,12967,img/118120.jpg,71691,232,233,258,300
1283,12968,img/118167.jpg,71993,198,65,62,86
1283,12968,img/116961.jpg,71310,33,36,421,559
1283,12968,img/117074.jpg,71809,254,92,47,65
1285,12971,img/117402.jpg,70630,154,79,145,184
1286,12972,img/118136.jpg,71912,522,77,400,376
1286,12972,img/116684.jpg,71248,488,42,321,388
1286,12972,img/117397.jpg,72020,407,188,116,158
1286,12972,img/117680.jpg,71058,319,53,109,127
1286,12972,img/117479.jpg,71504,124,184,82,110
1287,12973,img/116709.jpg,70868,427,139,94,125
1288,12976,img/117504.jpg,72033,608,244,966,1158
1288,12976,img/116848.jpg,71748,213,57,300,368
1288,12976,img/118217.jpg,71645,597,180,350,483
1289,12977,img/117946.jpg,72016,135,59,153,195
1290,12978,img/116746.jpg,71836,593,256,459,587
1290,12978,img/116793.jpg,71461,819,646,183,256
1290,12978,img/117624.jpg,71017,1520,518,230,259
1290,12978,img/116897.jpg,71754,222,97,201,232
1290,12978,img/117700.jpg,71203,370,71,103,131
1290,12978,img/117877.jpg,71202,251,87,265,334
1290,12978,img/117915.jpg,71270,1021,91,495,626
1290,12978,img/117196.jpg,71990,380,245,323,430
1291,12979,img/117620.jpg,71786,146,29,84,125
1291,12979,img/118102.jpg,71211,167,117,34,41
1291,12979,img/117088.jpg,70640,252,3,106,129
1291,12979,img/117520.jpg,71165,247,24,69,82
1291,12979,img/118000.jpg,72013,236,48,235,303
1291,12979,img/117285.jpg,70682,352,26,115,139
1291,12979,img/117823.jpg,70758,523,75,225,285
1292,12981,img/118079.jpg,72097,226,107,144,178
1292,12981,img/118115.jpg,71737,186,79,55,70
1292,12981,img/112606.jpg,71477,82,53,54,66
1292,12981,img/117041.jpg,72120,61,125,64,71
1292,12981,img/118073.jpg,72188,142,46,148,175
1292,12981,img/117801.jpg,70978,200,90,96,100
1292,12981,img/118216.jpg,71344,390,108,186,202
1293,12985,img/117650.jpg,71277,209,56,72,89
1294,12987,img/117953.jpg,70637,302,115,78,111
1294,12987,img/117286.jpg,71647,127,104,94,124
1294,12987,img/117330.jpg,71183,377,79,95,106
1294,12987,img/117930.jpg,70667,317,126,82,121
1295,12988,img/117364.jpg,71723,262,131,107,133
1295,12988,img/117876.jpg,70931,158,43,150,177
1295,12988,img/118121.jpg,71440,635,127,86,93
1295,12988,img/116770.jpg,70713,44,38,86,119
1296,12994,img/118223.jpg,72133,467,380,200,218
1296,12994,img/109302.jpg,72038,57,149,68,85
1297,12995,img/117145.jpg,71350,220,59,52,75
1297,12995,img/117420.jpg,71180,1598,278,428,572
1297,12995,img/117523.jpg,71351,591,295,162,217
1297,12995,img/117979.jpg,71817,148,19,40,54
1297,12995,img/117345.jpg,70631,89,20,82,129
1297,12995,img/118175.jpg,72004,559,414,922,1461
1297,12995,img/117718.jpg,71582,202,73,166,284
1297,12995,img/118011.jpg,72018,134,25,83,124
1297,12995,img/116691.jpg,71523,373,149,537,729
1297,12995,img/117851.jpg,70740,536,38,175,210
1297,12995,img/117817.jpg,71064,71,25,111,158
1297,12995,img/117799.jpg,71361,1457,245,416,617
1298,12998,img/117405.jpg,71243,106,78,258,332
1298,12998,img/118154.jpg,72127,55,24,155,192
1299,13002,img/117207.jpg,72026,331,48,74,82
1299,13002,img/116957.jpg,72117,189,42,126,194
1299,13002,img/118184.jpg,70997,355,62,131,162
1299,13002,img/117075.jpg,71718,84,11,46,69
1299,13002,img/116818.jpg,70822,1229,289,445,612
1299,13002,img/117138.jpg,71906,88,148,101,109
1299,13002,img/118135.jpg,70870,856,154,206,311
1299,13002,img/116878.jpg,70858,1133,209,654,801
1299,13002,img/117826.jpg,71510,143,33,124,178
1299,13002,img/117516.jpg,70814,276,48,145,198
1300,13003,img/116760.jpg,70936,457,134,311,400
1300,13003,img/116846.jpg,71120,441,180,176,235
1301,13005,img/117547.jpg,70853,109,68,177,205
1301,13005,img/117453.jpg,70957,535,137,114,152
1301,13005,img/118117.jpg,71910,175,54,118,135
1301,13005,img/118199.jpg,72070,213,113,56,71
1301,13005,img/117266.jpg,71048,175,60,113,143
1301,13005,img/117120.jpg,71892,313,114,218,297
1301,13005,img/117756.jpg,71070,187,37,95,120
1302,13006,img/118190.jpg,71514,1144,485,66,73
1302,13006,img/116765.jpg,71063,354,285,42,71
1302,13006,img/117112.jpg,70946,70,42,51,75
1302,13006,img/117418.jpg,71944,878,535,637,865
1302,13006,img/117806.jpg,71362,995,249,187,272
1302,13006,img/118037.jpg,71453,1937,873,290,352
1302,13006,img/117282.jpg,71152,1078,436,587,792
1302,13006,img/116873.jpg,71093,190,68,89,94
1302,13006,img/116787.jpg,71027,145,87,94,139
1302,13006,img/101348.jpg,70850,22,61,24,28
1302,13006,img/117108.jpg,71388,45,37,37,53
1303,13008,img/117128.jpg,71549,24,21,88,132
1304,13009,img/117427.jpg,71143,166,61,65,66
1304,13009,img/117981.jpg,71266,133,88,145,198
1304,13009,img/116945.jpg,71420,84,59,60,71
1304,13009,img/117225.jpg,71854,96,41,129,165
1304,13009,img/117761.jpg,72095,286,179,263,195
1304,13009,img/116944.jpg,71178,60,33,34,39
1304,13009,img/117064.jpg,71102,231,20,76,95
1305,13010,img/117428.jpg,72195,1174,219,930,1272
1305,13010,img/117143.jpg,71377,296,185,63,89
1306,13011,img/118169.jpg,71871,224,52,68,91
1306,13011,img/117758.jpg,71170,36,18,41,49
1309,13014,img/116757.jpg,72150,455,67,136,179
1309,13014,img/117055.jpg,71232,523,52,282,346
1309,13014,img/117498.jpg,71343,443,410,493,592
1309,13014,img/117606.jpg,72170,426,62,304,350
1309,13014,img/117152.jpg,71391,258,6,251,308
1309,13014,img/118043.jpg,71976,572,84,308,357
1309,13014,img/117951.jpg,72005,454,146,306,338
1309,13014,img/117228.jpg,70726,25,41,77,106
1309,13014,img/116836.jpg,71954,711,74,204,271
1309,13014,img/116703.jpg,71039,311,5,580,599
1310,13016,img/117252.jpg,70683,34,120,125,144
1311,13017,img/116753.jpg,71472,258,109,237,309
1311,13017,img/117560.jpg,71590,284,126,260,348
1311,13017,img/117089.jpg,72112,179,138,250,292
1312,13018,img/117760.jpg,71271,318,122,108,144
1312,13018,img/117627.jpg,70813,591,196,126,98
1312,13018,img/117382.jpg,72137,62,38,90,112
1312,13018,img/117356.jpg,71366,223,41,119,165
1312,13018,img/117590.jpg,71846,96,85,163,214
1312,13018,img/117950.jpg,71804,239,71,90,129
1313,13019,img/116976.jpg,70626,139,73,37,45
1314,13020,img/116789.jpg,71653,54,70,227,306
1314,13020,img/118171.jpg,71558,117,120,480,613
1314,13020,img/118003.jpg,71218,165,272,613,745
1314,13020,img/117792.jpg,71613,71,110,107,130
1314,13020,img/117682.jpg,72151,160,91,145,202
1314,13020,img/117488.jpg,71818,28,34,119,150
1315,13021,img/118039.jpg,71760,284,194,121,159
1316,13022,img/117670.jpg,71485,998,145,557,714
1316,13022,img/117362.jpg,70781,343,87,361,436
1316,13022,img/117564.jpg,71352,450,42,336,477
1316,13022,img/118194.jpg,72164,240,4,50,63
1316,13022,img/116792.jpg,70729,131,49,189,263
1317,13023,img/117499.jpg,71107,247,35,144,218
1318,13025,img/118138.jpg,72155,1828,565,564,741
1318,13025,img/117567.jpg,70680,288,73,271,347
1319,13029,img/118030.jpg,72014,604,121,106,158
1319,13029,img/117594.jpg,72050,673,213,106,137
1319,13029,img/116997.jpg,71965,1772,122,405,635
1319,13029,img/117854.jpg,71833,1203,554,985,1144
1320,13030,img/117770.jpg,71303,619,131,410,532
1320,13030,img/117256.jpg,71098,416,109,333,425
1321,13031,img/117942.jpg,70941,223,63,75,88
1322,13032,img/117716.jpg,70824,134,28,40,55
1322,13032,img/118151.jpg,70611,570,59,177,277
1323,13033,img/117352.jpg,70808,908,640,578,666
1323,13033,img/117062.jpg,71045,389,240,109,135
1323,13033,img/116995.jpg,71306,508,216,328,391
1323,13033,img/116884.jpg,70625,218,74,144,177
1323,13033,img/117654.jpg,71915,1584,446,528,605
1323,13033,img/117938.jpg,71736,1118,1197,622,708
1323,13033,img/106610.jpg,70673,1005,325,363,480
1323,13033,img/117845.jpg,71669,214,84,102,133
1323,13033,img/117317.jpg,71908,464,66,453,486
1324,13035,img/116761.jpg,70843,324,84,235,260
1324,13035,img/118239.jpg,71564,481,228,290,381
1324,13035,img/117870.jpg,71403,964,620,145,172
1324,13035,img/117976.jpg,70724,506,144,373,470
1325,13036,img/116813.jpg,72118,1240,164,753,947
1325,13036,img/118137.jpg,72067,651,122,89,100
1325,13036,img/118170.jpg,71216,382,71,419,500
1326,13037,img/117205.jpg,71538,661,14,269,300
1327,13038,img/117557.jpg,70777,367,74,261,340
1327,13038,img/117786.jpg,71552,1783,340,1182,1675
1327,13038,img/117259.jpg,71765,155,53,123,169
1327,13038,img/116743.jpg,71948,1965,251,1284,2012
1327,13038,img/116682.jpg,71482,291,55,234,287
1327,13038,img/116981.jpg,70885,285,89,885,1175
1328,13039,img/116939.jpg,71515,66,60,571,723
1328,13039,img/117011.jpg,71275,14,12,132,174
1328,13039,img/116764.jpg,70807,30,26,258,341
1328,13039,img/117271.jpg,70653,218,212,1571,2194
1329,13041,img/118133.jpg,71324,602,113,89,100
1329,13041,img/117510.jpg,71163,412,76,389,410
1329,13041,img/116918.jpg,71321,54,60,84,99
1329,13041,img/118065.jpg,71051,294,405,75,93
1329,13041,img/117728.jpg,71636,2463,1589,401,471
1329,13041,img/117519.jpg,71228,192,117,83,101
1329,13041,img/118207.jpg,70728,363,19,249,306
1329,13041,img/117258.jpg,71072,381,114,212,261
1330,13045,img/117440.jpg,71290,155,56,159,217
1332,13047,img/117886.jpg,71097,90,68,187,240
1333,13048,img/118106.jpg,71997,319,225,130,165
1333,13048,img/116774.jpg,71417,238,42,143,191
1333,13048,img/116699.jpg,71638,177,104,138,178
1333,13048,img/116706.jpg,71968,143,160,61,84
1333,13048,img/116998.jpg,70987,157,68,163,228
1333,13048,img/118231.jpg,70608,323,160,456,628
1333,13048,img/117604.jpg,70686,190,98,269,373
1334,13049,img/117705.jpg,71680,263,64,104,126
1334,13049,img/117731.jpg,70766,726,295,294,369
1334,13049,img/116707.jpg,70702,914,201,222,281
1334,13049,img/116829.jpg,71083,126,66,76,83
1334,13049,img/116794.jpg,70613,1616,629,287,359
1335,13052,img/117713.jpg,71617,68,26,168,221
1336,13053,img/117866.jpg,70656,190,38,95,129
1336,13053,img/117940.jpg,70644,216,180,77,90
1337,13054,img/117506.jpg,70799,1036,300,352,476
1337,13054,img/118051.jpg,71831,508,113,332,433
1337,13054,img/117105.jpg,71709,614,188,199,271
1338,13055,img/118033.jpg,71215,78,19,79,98
1338,13055,img/118246.jpg,71629,165,52,53,70
1339,13056,img/116710.jpg,71167,279,120,110,113
1339,13056,img/117546.jpg,70872,225,126,115,112
1340,13058,img/117294.jpg,72165,174,56,132,221
1341,13059,img/117681.jpg,71025,106,98,138,184
1341,13059,img/118159.jpg,70971,147,45,157,202
1341,13059,img/117645.jpg,71010,353,19,102,125
1341,13059,img/118032.jpg,71657,229,7,128,185
1341,13059,img/117767.jpg,71194,122,102,81,112
1341,13059,img/116977.jpg,71545,202,83,92,107
1341,13059,img/117538.jpg,71720,254,12,48,65
1341,13059,img/117743.jpg,71441,157,52,220,273
1342,13061,img/116758.jpg,71201,212,50,146,167
1342,13061,img/117487.jpg,71316,212,40,104,135
1342,13061,img/117320.jpg,70837,798,59,171,209
1342,13061,img/117671.jpg,71175,143,74,228,301
1342,13061,img/116804.jpg,71712,226,40,96,123
1343,13062,img/118029.jpg,70801,139,132,366,415
1343,13062,img/117570.jpg,71023,119,98,283,399
1345,13065,img/117372.jpg,70965,617,128,184,247
1346,13066,img/117369.jpg,70865,65,50,51,71
1346,13066,img/117299.jpg,71622,722,79,168,198
1347,13067,img/116910.jpg,70614,785,84,431,577
1347,13067,img/116802.jpg,70976,612,130,267,337
1347,13067,img/118183.jpg,71000,337,79,181,234
1348,13068,img/117563.jpg,70715,219,8,89,96
1348,13068,img/117969.jpg,71698,200,110,118,139
1348,13068,img/116693.jpg,71150,660,46,218,270
1350,13070,img/117986.jpg,71085,62,57,91,116
1350,13070,img/117885.jpg,70645,207,100,130,174
1351,13072,img/108132.jpg,71434,57,64,271,370
1351,13072,img/117628.jpg,71797,16,31,110,166
1352,13073,img/116747.jpg,72106,679,362,613,645
1353,13075,img/117343.jpg,71217,815,152,288,400
1353,13075,img/118187.jpg,70988,401,279,809,1073
1353,13075,img/117218.jpg,71153,1463,134,238,297
1353,13075,img/117032.jpg,71624,162,133,377,489
1353,13075,img/116963.jpg,71381,150,44,132,158
1353,13075,img/116712.jpg,71598,1739,168,325,349
1353,13075,img/116718.jpg,71297,602,60,259,287
1353,13075,img/117031.jpg,71131,886,214,560,606
1354,13078,img/116893.jpg,71936,126,44,148,161
1354,13078,img/117929.jpg,70723,137,55,108,126
1354,13078,img/116713.jpg,71794,347,266,395,461
1354,13078,img/118145.jpg,71279,338,2,185,190
1354,13078,img/117308.jpg,70717,335,140,85,120
1354,13078,img/117457.jpg,71847,552,89,205,294
1354,13078,img/117095.jpg,70697,369,174,393,485
1354,13078,img/117961.jpg,70712,282,75,106,151
1355,13079,img/117300.jpg,71172,381,237,600,909
1355,13079,img/118164.jpg,72072,55,40,91,125
1355,13079,img/118153.jpg,71077,469,265,54,74
1355,13079,img/117358.jpg,70996,453,97,66,81
1355,13079,img/118160.jpg,71702,106,71,182,270
1355,13079,img/116973.jpg,71199,234,155,380,549
1355,13079,img/117109.jpg,71627,540,194,250,252
1355,13079,img/117301.jpg,72051,132,22,71,81
1355,13079,img/116984.jpg,70869,655,407,1262,1866
1355,13079,img/117862.jpg,71596,59,13,100,149
1355,13079,img/117116.jpg,71843,373,168,143,152
1356,13080,img/116934.jpg,71650,1291,334,292,330
1356,13080,img/118172.jpg,70877,1369,963,289,371
1356,13080,img/116894.jpg,71315,456,164,299,385
1356,13080,img/117434.jpg,71208,362,67,158,196
1356,13080,img/117634.jpg,71259,539,175,307,392
1356,13080,img/116814.jpg,71805,1167,838,406,572
1357,13082,img/116919.jpg,71040,221,50,95,138
1357,13082,img/118238.jpg,70627,575,113,73,85
1357,13082,img/118035.jpg,70648,273,145,443,587
1357,13082,img/117816.jpg,70708,126,51,212,295
1357,13082,img/117279.jpg,71468,167,25,82,99
1357,13082,img/117847.jpg,72193,228,60,167,202
1357,13082,img/117125.jpg,72082,228,126,315,429
1358,13083,img/117721.jpg,72043,211,84,124,155
1359,13084,img/117159.jpg,71949,121,184,443,636
1359,13084,img/117742.jpg,71358,109,215,456,608
1359,13084,img/118082.jpg,71922,115,164,444,659
1359,13084,img/116979.jpg,71015,109,149,449,671
1359,13084,img/117781.jpg,71531,113,163,459,664
1359,13084,img/116775.jpg,71338,106,195,459,630
1359,13084,img/117592.jpg,71902,90,152,477,654
1359,13084,img/117374.jpg,71008,107,197,462,629
1359,13084,img/116912.jpg,71119,122,207,431,607
1359,13084,img/117675.jpg,71458,105,163,469,645
1359,13084,img/118119.jpg,70738,125,234,417,589
1360,13086,img/118042.jpg,70844,64,19,91,108
1360,13086,img/117170.jpg,71874,143,107,197,204
1360,13086,img/118140.jpg,71473,311,36,104,123
1360,13086,img/117182.jpg,70918,622,40,133,153
1360,13086,img/117398.jpg,72113,1448,257,500,522
1360,13086,img/116833.jpg,70658,115,29,59,72
1360,13086,img/116952.jpg,70748,205,45,142,172
1360,13086,img/116807.jpg,71721,262,46,410,466
1360,13086,img/116717.jpg,71220,1220,687,384,433
1360,13086,img/117924.jpg,70610,339,64,151,198
1360,13086,img/117291.jpg,71490,1159,293,330,363
1360,13086,img/118012.jpg,70982,1191,356,578,748
1361,13088,img/117306.jpg,71566,348,29,64,71
1362,13091,img/118015.jpg,70744,465,236,270,341
1363,13092,img/116926.jpg,71537,259,101,246,294
1363,13092,img/116988.jpg,70998,601,92,290,356
1363,13092,img/117076.jpg,71007,280,253,444,623
1363,13092,img/117500.jpg,72076,88,46,109,201
1364,13093,img/116755.jpg,72194,90,48,135,200
1365,13094,img/117209.jpg,71747,211,157,367,420
1365,13094,img/117463.jpg,71562,162,168,280,344
1366,13097,img/117693.jpg,72184,151,50,120,142
1366,13097,img/118087.jpg,70914,209,72,74,99
1366,13097,img/117365.jpg,71681,450,52,257,270
1366,13097,img/117104.jpg,71334,176,38,87,131
1366,13097,img/117424.jpg,70730,182,27,93,124
1366,13097,img/117578.jpg,70943,336,107,253,371
1366,13097,img/117385.jpg,70839,201,60,94,135
1366,13097,img/116806.jpg,71550,214,78,48,71
1366,13097,img/117208.jpg,71714,255,35,93,146
1366,13097,img/117597.jpg,72086,175,71,80,93
1366,13097,img/118193.jpg,71848,676,67,289,350
1366,13097,img/117780.jpg,70689,197,47,123,177
1366,13097,img/117517.jpg,72160,1184,140,610,512
1366,13097,img/117733.jpg,71005,207,78,65,86
1366,13097,img/117357.jpg,72172,126,36,108,130
1366,13097,img/117665.jpg,71513,157,16,97,132
1367,13099,img/117379.jpg,72044,209,35,155,236
1368,13102,img/116834.jpg,70851,3334,384,867,1076
1369,13104,img/116796.jpg,71857,125,101,195,250
1370,13105,img/117814.jpg,71864,72,25,89,129
1370,13105,img/116708.jpg,70763,165,32,140,176
1370,13105,img/117579.jpg,70756,267,70,76,109
1370,13105,img/117118.jpg,70882,169,23,107,139
1370,13105,img/117111.jpg,71741,225,21,129,165
1370,13105,img/118062.jpg,71950,206,41,128,163
1370,13105,img/117580.jpg,72036,112,19,74,110
1370,13105,img/117003.jpg,71333,64,64,61,80
1370,13105,img/118111.jpg,70701,57,12,140,178
1370,13105,img/117257.jpg,70910,127,28,82,110
1370,13105,img/117009.jpg,71612,218,60,340,312
1370,13105,img/118237.jpg,71386,234,36,129,156
1371,13107,img/117092.jpg,71432,999,1156,390,484
1371,13107,img/116810.jpg,71767,140,49,72,98
1371,13107,img/118181.jpg,70788,839,1007,334,422
1371,13107,img/117996.jpg,71073,1003,1127,299,413
1371,13107,img/117762.jpg,71961,556,99,272,332
1371,13107,img/117857.jpg,70881,542,2,624,704
1371,13107,img/118244.jpg,71105,748,144,53,67
1372,13108,img/118054.jpg,71614,300,117,699,924
1372,13108,img/117342.jpg,70951,219,71,156,169
1372,13108,img/117212.jpg,70923,1336,359,929,978
1373,13110,img/118582.jpg,72426,301,80,184,200
1374,13112,img/118279.jpg,72271,94,3,578,785
1375,13113,img/119250.jpg,72936,143,118,68,85
1375,13113,img/118633.jpg,72612,205,38,212,286
1376,13114,img/118394.jpg,73037,204,83,102,118
1377,13115,img/119208.jpg,73521,515,66,263,317
1378,13116,img/118849.jpg,72957,443,22,307,395
1378,13116,img/120747.jpg,75182,182,87,103,134
1379,13117,img/118342.jpg,72750,565,73,126,156
1379,13117,img/118764.jpg,72243,1445,667,583,778
1379,13117,img/119401.jpg,72260,330,82,87,126
1379,13117,img/118543.jpg,73052,41,52,33,41
1380,13118,img/119363.jpg,73373,925,125,306,414
1380,13118,img/118886.jpg,72635,964,274,452,520
1380,13118,img/119176.jpg,72903,1339,142,107,138
1380,13118,img/118873.jpg,73104,938,215,442,487
1381,13119,img/118356.jpg,72777,101,111,185,215
1381,13119,img/119087.jpg,72482,538,205,482,652
1382,13120,img/118405.jpg,72343,482,210,505,535
1382,13120,img/119069.jpg,72294,492,126,397,425
1382,13120,img/119429.jpg,72965,422,241,464,453
1382,13120,img/119094.jpg,73494,382,286,521,480
1382,13120,img/118275.jpg,73134,2096,215,747,946
1382,13120,img/119416.jpg,72442,54,53,176,211
1382,13120,img/119398.jpg,72814,947,465,1513,1499
1383,13121,img/118854.jpg,72680,543,81,238,334
1383,13121,img/119533.jpg,72736,725,58,177,236
1383,13121,img/119288.jpg,72599,70,31,80,119
1383,13121,img/118488.jpg,72463,148,17,162,212
1383,13121,img/119345.jpg,72465,95,121,68,92
1383,13121,img/119170.jpg,73078,167,52,104,160
1384,13125,img/118337.jpg,73066,1879,740,301,328
1384,13125,img/119310.jpg,72740,759,175,80,89
1384,13125,img/119304.jpg,72499,286,69,202,254
1384,13125,img/118558.jpg,72514,156,103,182,236
1384,13125,img/119308.jpg,73162,220,221,79,99
1384,13125,img/118364.jpg,73510,5609,1165,1015,1262
1384,13125,img/118933.jpg,72305,336,85,71,98
1384,13125,img/119422.jpg,72955,968,178,237,334
1385,13127,img/118783.jpg,73319,96,40,110,144
1385,13127,img/119421.jpg,72738,38,149,114,146
1385,13127,img/119348.jpg,72580,586,83,186,252
1385,13127,img/118566.jpg,73381,490,18,96,136
1385,13127,img/119376.jpg,73405,174,68,105,138
1385,13127,img/118926.jpg,72615,215,43,43,54
1386,13128,img/118471.jpg,72352,553,127,113,154
1386,13128,img/118475.jpg,72974,576,50,114,138
1386,13128,img/118493.jpg,72215,924,197,236,371
1387,13129,img/119366.jpg,72987,255,48,98,123
1388,13130,img/118406.jpg,73091,783,166,64,79
1388,13130,img/118575.jpg,73176,111,83,101,124
1388,13130,img/118981.jpg,72639,3,100,96,140
1389,13133,img/119297.jpg,73186,243,127,49,53
1389,13133,img/118760.jpg,73432,262,102,74,81
1389,13133,img/118614.jpg,72405,158,75,84,72
1390,13135,img/119443.jpg,73403,119,188,546,694
1390,13135,img/118649.jpg,73192,213,215,468,631
1390,13135,img/118343.jpg,72652,30,33,130,174
1390,13135,img/119037.jpg,72783,142,44,26,26
1390,13135,img/119418.jpg,72391,491,15,78,89
1390,13135,img/118332.jpg,73207,370,51,312,355
1390,13135,img/118986.jpg,72998,220,136,281,356
1390,13135,img/119229.jpg,72798,232,108,80,93
1390,13135,img/118725.jpg,72757,236,354,804,1016
1390,13135,img/119054.jpg,72220,672,33,61,76
1391,13136,img/118996.jpg,73426,65,39,47,54
1391,13136,img/118670.jpg,72524,156,106,183,225
1392,13137,img/118827.jpg,73096,461,61,306,419
1393,13138,img/119380.jpg,72704,142,14,239,263
1393,13138,img/115764.jpg,72520,322,27,190,318
